Part Number,Parts Description,Part Category,NDP,MRP,HSN Code,CGST Tax,SGST Tax,IGST Tax
3001888S01,HEX WASHER HEAD MACHINE SCREW,Fasteners,63.84,91,73181500,9,9,18
3001889S01,HEX WASHER HEAD MACHINE SCREW,Fasteners,42.18,60,73181500,9,9,18
3001890S01,HEX WASHER HEAD MACHINE SCREW,Fasteners,30.21,43,73181500,9,9,18
3001891S01,HEX FLANGE CAPSCREW,Implements,50.73,72,73181500,9,9,18
3001892S01,HEXAGONAL HEAD BOLT,Fasteners,38.76,55,73181500,9,9,18
3001893S01,HEX WASHER HEAD MACHINE SCREW,Fasteners,30.21,43,73181500,9,9,18
3001894S01,HEX WASHER HEAD MACHINE SCREW,Fasteners,50.73,72,73181500,9,9,18
3001895S01,HEXAGONAL HEAD BOLT,Fasteners,80.94,116,73181500,9,9,18
3001896S01,HEXAGONAL HEAD BOLT,Fasteners,244.22,349,73181500,9,9,18
3001898S01,HEX SOCKET HEAD CAPSCREW,Implements,24.42,32,84339000,6,6,12
3001899S01,RETAINING CLIP,Implements,396.15,566,73182910,9,9,18
3001900S01,ELBOW FITTING,Implements,1036.26,1480,73079910,9,9,18
3001901S01,SEAL REPAIR KIT,Implements,3887.97,5554,82060010,9,9,18
3001902S01,COVER,Implements,4827.9,6353,84339000,6,6,12
3001903S01,MAIN BORE PLUG,Implements,1528.74,2184,40169310,9,9,18
3001904S01,METERING SPRING,Implements,1184.46,1692,73209090,9,9,18
3001905S01,RELIEF SPRING,Implements,572.85,818,73209090,9,9,18
3001906S01,ADJUSTING SCREW,Implements,503.88,720,73181500,9,9,18
3001907S01,METER SPOOL PLUG,Implements,1316.13,1880,40169310,9,9,18
3001908S01,BACKUP RING,Implements,254.22,363,73182910,9,9,18
3001909S01,SOCKET HEAD SETSCREW,Implements,368.07,526,73181500,9,9,18
3001910S01,SQUARE HEAD PLUG,Implements,181.83,260,40169310,9,9,18
3001911S01,SOCKET HEAD SETSCREW,Implements,83.07,109,84339000,6,6,12
3001912S01,HEX SOCKET HEAD CAPSCREW,Implements,198.93,284,73181500,9,9,18
3001913S01,OFFSET LINK,Implements,693,912,84339000,6,6,12
3001914S01,CONNECTOR LINK,Implements,71.94,95,84339000,6,6,12
3001915S01,SLOTTED SPRING PIN,Implements,20.93,28,84339000,6,6,12
3001915X01,Bolt Hex - M16 x 2 - 85L,FASTENERS,34.51,59,73181110,9,9,18
3001916S01,BALL,Implements,177.54,234,84339000,6,6,12
3001917S01,TEE FITTING,Implements,306.66,438,73079910,9,9,18
3001918S01,HEXAGONAL HEAD BOLT,Fasteners,42.18,60,73181500,9,9,18
3001919S01,O-RING,Implements,28.5,41,40169310,9,9,18
3001920S01,ELBOW FITTING,Implements,916.56,1309,73079910,9,9,18
3001921S01,O-RING,Implements,23.37,33,40169310,9,9,18
3001922S01,ELBOW FITTING,Implements,2084.49,2978,73079910,9,9,18
3001923S01,PLOW BOLT,Fasteners,336.67,481,73181500,9,9,18
3001924S01,CARRIAGE BOLT,Fasteners,238.63,341,84839000,9,9,18
3001925S01,CARRIAGE BOLT,Fasteners,19.63,28,73181500,9,9,18
3001926S01,WOODRUFF KEY,Implements,132.91,175,84339000,6,6,12
3001927S01,GIB KEY,Implements,182.75,240,84339000,6,6,12
3001928S01,VALVE STEM,Implements,111.72,160,84818030,9,9,18
3001930S01,FLAT WASHER,Fasteners,172,246,87089900,9,9,18
3001931S01,LIGHT SWITCH,Electricals,788,1126,87089900,9,9,18
3001933S01,SQUARE HEAD SETSCREW,Implements,36.25,52,73181500,9,9,18
3001934S01,HEXAGONAL HEAD BOLT,Fasteners,35.34,50,73181500,9,9,18
3001935X01,M24X3 65L Hex bolt full Thread,Fasteners,99.66,151,84329090,6,6,12
3001936S01,FLAT HEAD CAPSCREW,Implements,57.57,82,73181500,9,9,18
3001937S01,O-RING,Implements,19.95,29,40169310,9,9,18
3001938S01,HEX CAP SCREW,Implements,114.57,164,73181500,9,9,18
3001939S01,CABLE TIE,Implements,21.78,29,84339000,6,6,12
3001940S01,P-CLIP,Implements,42.18,60,73269099,9,9,18
3001941S01,P-CLIP,Implements,82.65,118,73182910,9,9,18
3001942S01,P-CLIP,Implements,615.03,879,73182910,9,9,18
3001943S01,HEXAGONAL HEAD BOLT,Fasteners,61.92,88,84839000,9,9,18
3001944S01,LINE CLAMP,Implements,154.44,203,84339000,6,6,12
3001945S01,ELBOW FITTING,Implements,1026.57,1467,73079910,9,9,18
3001946S01,CARRIAGE BOLT,Fasteners,73.53,105,73181500,9,9,18
3001947S01,LINE CLAMP,Implements,271.26,357,84339000,6,6,12
3001948S01,HEXAGON FLANGE BOLT,Fasteners,42.18,60,73181500,9,9,18
3001949S01,HOSE CLAMP,Implements,434.94,572,84339000,6,6,12
3001950S01,FUSE,Implements,136.62,180,84339000,6,6,12
3001951S01,"COUNTERSUNK, SOCKET HEAD CAPSCREW",Implements,320.34,458,73181500,9,9,18
3001952S01,SERRATED FLANGE CAPSCREW,Implements,387.6,554,73181500,9,9,18
3001953S01,CABLE,Implements,376.86,496,84339000,6,6,12
3001954S01,J-CLIP,Implements,30.21,43,73182910,9,9,18
3001955S01,J-CLIP,Implements,67.26,96,73182910,9,9,18
3001956S01,KNOB,Implements,805.86,1060,84339000,6,6,12
3001957S01,TOGGLE SWITCH,Electricals,6318.84,8314,84339000,6,6,12
3001958S01,"EMBLEM, MASSEY FERGUSON",Accessories,2575.98,3389,84339000,6,6,12
3001960S01,GAS STRUT,Implements,3861.66,5081,84339000,6,6,12
3001963S01,BEARING CUP,Implements,569.58,749,84339000,6,6,12
3001964S01,SLOW MOVING VEHICLE BRACKET,Sheet Metal,349.14,459,84339000,6,6,12
3001965S01,HEX WASHER HEAD MACHINE SCREW,Fasteners,68.97,99,73181500,9,9,18
3001966S01,SPACER,Implements,1801.97,2371,84339000,6,6,12
3001967S01,SUPPORT,Implements,5116.32,6732,84339000,6,6,12
3001968S01,SUPPORT,Implements,32666.04,42982,84339000,6,6,12
3001968X01,BOLT M20 x 2.5 x 60,FASTENERS,71.62,121,73181500,9,9,18
3001969S01,BRACKET,Sheet Metal,3066.36,4035,84339000,6,6,12
3001970S01,PIVOT SUPPORT HINGE,Implements,3550.14,4671,84339000,6,6,12
3001971S01,TOOL BOX,Implements,9964.02,13111,84339000,6,6,12
3001972S01,ROTOR,Implements,35783.88,47084,84339000,6,6,12
3001973S01,STRAP,Implements,496.32,653,84339000,6,6,12
3001974S01,SPROCKET,Implements,6041.28,7949,84339000,6,6,12
3001975S01,EXTENSION STOP,Implements,893.64,1176,84339000,6,6,12
3001976S01,MOUNTING BRACKET,Sheet Metal,642.18,845,84339000,6,6,12
3001977S01,CLEVIS,Implements,1172.16,1542,84339000,6,6,12
3001978S01,FLYWHEEL,Implements,30581.07,43687,87087000,9,9,18
3001979S01,PIPE SUPPORT,Implements,3173.28,4175,84339000,6,6,12
3001980S01,IDLER ARM,Implements,14182.74,18662,84339000,6,6,12
3001981S01,CRANK HUB,Implements,108620.16,142921,84339000,6,6,12
3001982S01,CRANK ARM,Implements,26508.24,34879,84339000,6,6,12
3001983S01,ANGLE,Implements,783.42,1031,84339000,6,6,12
3001984S01,ANGLE,Implements,778.14,1024,84339000,6,6,12
3001985S01,TOP SHIELD,Implements,12667.38,16668,84339000,6,6,12
3001986S01,BRACKET,Sheet Metal,3329.04,4380,84339000,6,6,12
3001987S01,"PIVOT SUPPORT, LEFT HAND",Implements,3209.58,4223,84339000,6,6,12
3001988S01,PIVOT SUPPORT,Implements,3407.58,4484,84339000,6,6,12
3001989S01,GAUGE WHEEL STRUT,Implements,10391.04,13672,84339000,6,6,12
3001990S01,ANGLE,Implements,1989.9,2618,84339000,6,6,12
3001991S01,COVER,Implements,2687.52,3536,84339000,6,6,12
3001992S01,BEARING HOUSING,Implements,12585.5,16560,84339000,6,6,12
3001993S01,LINK STRAP,Implements,2245.32,2954,84339000,6,6,12
3001994S01,"ANGLE, LEFT HAND",Implements,3351.4,4410,84339000,6,6,12
3001995S01,"ANGLE, RIGHT HAND",Implements,3571.91,4700,84339000,6,6,12
3001996S01,ANGLE,Implements,5886.54,7745,84339000,6,6,12
3001997S01,CONNECTING LINK,Implements,255.24,336,84339000,6,6,12
3001998S01,STOP LINK,Implements,1473.12,1938,84339000,6,6,12
3001999S01,PLUNGER STOP SHAFT,Implements,5319.35,6999,84339000,6,6,12
3002000S01,STOP PLATE,Implements,1613.02,2122,84339000,6,6,12
3002001S01,SPACER,Implements,1426.14,2037,87089900,9,9,18
3002002S01,SHUTTLE FRAME,Implements,50738.82,66762,84339000,6,6,12
3002003S01,PLATE,Implements,3050.85,4014,84339000,6,6,12
3002004S01,CLIP,Implements,170.67,244,73182910,9,9,18
3002005S01,"PLATE, RIGHT HAND",Implements,2422.55,3188,84339000,6,6,12
3002006S01,"PLATE, LEFT HAND",Implements,2422.55,3188,84339000,6,6,12
3002007S01,"RAIL, LEFT HAND",Implements,4530.96,5962,84339000,6,6,12
3002008S01,"RAIL, RIGHT HAND",Implements,15103.2,19873,84339000,6,6,12
3002009S01,"RAIL, RIGHT HAND",Implements,2990.43,3935,84339000,6,6,12
3002010S01,TENSION DOOR,Implements,2830.34,3724,84339000,6,6,12
3002011S01,"CHANNEL, LEFT HAND",Implements,2964.76,3901,84339000,6,6,12
3002012S01,"CHANNEL, RIGHT HAND",Implements,3532.64,4648,84339000,6,6,12
3002013S01,MOUNTING SUPPORT,Implements,17807.46,23431,84339000,6,6,12
3002014S01,SHIELD,Implements,9983.82,13137,84339000,6,6,12
3002015S01,"BALE CHUTE, LEFT HAND",Implements,23643.84,31110,84339000,6,6,12
3002016S01,BEARING BRACKET,Sheet Metal,3868.26,5090,84339000,6,6,12
3002017S01,"BALE CHUTE, RIGHT HAND",Implements,19506.96,25667,84339000,6,6,12
3002018S01,THROWER FRAME,Implements,31139.46,40973,84339000,6,6,12
3002019S01,MOUNTING FRAME,Implements,32140.68,42290,84339000,6,6,12
3002020S01,BEARING BRACKET,Sheet Metal,3861.66,5081,84339000,6,6,12
3002021S01,ROD,Implements,7755,10204,84339000,6,6,12
3002022S01,BRACKET,Sheet Metal,1242.12,1634,84339000,6,6,12
3002023S01,BELT TENSIONER,Implements,13432.05,19189,40103912,9,9,18
3002024S01,CHUTE FRAME,Implements,63784.38,83927,84339000,6,6,12
3002025S01,CHUTE,Implements,7840.8,10317,84339000,6,6,12
3002026S01,SHIELD BRACKET,Sheet Metal,4603,6057,84339000,6,6,12
3002027S01,LUBE LINE,Implements,30234.6,39782,84339000,6,6,12
3002028S01,PLATE,Implements,2102.37,2766,84339000,6,6,12
3002029S01,SIDE PLATE,Implements,628.29,827,84339000,6,6,12
3002030S01,SHIELD,Implements,6491.1,8541,84339000,6,6,12
3002031S01,CHUTE,Implements,10286.1,13534,84339000,6,6,12
3002032S01,TOOL BOX,Implements,6793.38,8939,84339000,6,6,12
3002033S01,"CAMTRACK, RIGHT HAND",Implements,15966.06,21008,84339000,6,6,12
3002034S01,STRIPPER,Implements,2057.88,2708,84339000,6,6,12
3002035S01,CAM HUB,Implements,26044,37206,87089900,9,9,18
3002036S01,MOUNTING STRAP,Implements,403.26,531,84339000,6,6,12
3002037S01,MOUNTING CLAMP,Implements,1090.32,1435,84339000,6,6,12
3002038S01,SPINDLE,Implements,3687.33,4852,84339000,6,6,12
3002039S01,CHANNEL,Implements,4236.54,5574,84339000,6,6,12
3002040S01,SHEAR BOLT ARM,Fasteners,6639.37,8736,84339000,6,6,12
3002041S01,FLYWHEEL,Implements,124188.18,177412,87087000,9,9,18
3002042S01,"PIVOT PLATE, RIGHT HAND",Implements,7903,11290,87089900,9,9,18
3002043S01,FLANGE,Implements,2168.28,3098,73072100,9,9,18
3002044S01,SPACER,Implements,4776.6,6824,87089900,9,9,18
3002045S01,TINE SUPPORT,Implements,18853,26933,87089900,9,9,18
3002046S01,RUBBER SHIELD,Implements,341.88,450,84339000,6,6,12
3002047S01,"SHIELD, RIGHT HAND",Implements,3787.08,4983,84339000,6,6,12
3002048S01,STRAP,Implements,1673.76,2202,84339000,6,6,12
3002049S01,"PIVOT SUPPORT, LEFT HAND",Implements,4169,5956,87089900,9,9,18
3002050S01,"PIVOT SUPPORT, RIGHT HAND",Implements,4621,6601,87089900,9,9,18
3002051S01,TWINE TENSION SUPPORT,Implements,2738.34,3603,84339000,6,6,12
3002053S01,GEARBOX,Implements,336936.6,443338,84339000,6,6,12
3002054S01,HOUSING,Implements,189274.14,249045,84339000,6,6,12
3002055S01,WIRE ROLLER,Implements,2634,3763,87089900,9,9,18
3002056S01,SPACER BUSHING,Implements,1133,1619,87089900,9,9,18
3002057S01,TWISTER FRAME,Implements,56511,80730,87089900,9,9,18
3002058S01,IDLER BRACKET,Sheet Metal,3212,4589,87089900,9,9,18
3002061S01,"ROLLER SUPPORT, LEFT HAND",Implements,5520,7886,87089900,9,9,18
3002062S01,"ROLLER SUPPORT, RIGHT HAND",Implements,5068,7240,87089900,9,9,18
3002063S01,ROLLER SPACER,Implements,1151.97,1646,87089900,9,9,18
3002064S01,WIRE ROLLER,Implements,798,1140,87089900,9,9,18
3002065S01,TWISTER SUPPORT FRAME,Implements,97002,138574,87089900,9,9,18
3002066S01,SHIM,Fasteners,464,663,87089900,9,9,18
3002067S01,GRIPPER BEARING,Implements,2894,4134,87089900,9,9,18
3002068S01,SHUTTLE BAR HUB,Implements,6233,8904,87089900,9,9,18
3002069S01,BALL JOINT LINK,Implements,4993,7133,87089900,9,9,18
3002070S01,GRIPPER SPRING,Implements,6991,9987,87089900,9,9,18
3002071S01,WIRE GUIDE,Implements,16301,23287,87089900,9,9,18
3002072S01,SPRING REINFORCEMENT,Implements,5939,8484,87089900,9,9,18
3002073S01,WIRE GRIPPER,Implements,57396,81994,87089900,9,9,18
3002074S01,WIRE HOLDER,Implements,13373,19104,87089900,9,9,18
3002075S01,GRIPPER CUTTER DRIVE SHAFT,Implements,6292,8989,87089900,9,9,18
3002076S01,SPACER,Implements,2778,3969,87089900,9,9,18
3002077S01,TWISTER DRIVE SHAFT,Implements,44128,63040,87089900,9,9,18
3002078S01,ARM,Implements,6613,9447,87089900,9,9,18
3002079S01,WIRE NEEDLE,Implements,20442,29203,87089900,9,9,18
3002080S01,LINK,Implements,6871.96,9042,84339000,6,6,12
3002081S01,"CHANNEL MOUNT, LEFT HAND",Implements,5299,7570,87089900,9,9,18
3002083S01,"CHANNEL MOUNT, RIGHT HAND",Implements,5299,7570,87089900,9,9,18
3002084S01,"STRUT, LEFT HAND",Implements,3736,5337,87089900,9,9,18
3002085S01,"STRUT, RIGHT HAND",Implements,3736,5337,87089900,9,9,18
3002086S01,"WIRE BOX, LEFT HAND",Implements,15410,22014,87089900,9,9,18
3002087S01,"WIRE BOX, RIGHT HAND",Implements,14088,20126,87089900,9,9,18
3002088S01,"OUTER EXTENSION, LEFT HAND",Implements,2461.8,3239,84339000,6,6,12
3002089S01,"OUTER EXTENSION, RIGHT HAND",Implements,2461.8,3239,84339000,6,6,12
3002090S01,EXTENSION,Implements,2439.36,3210,84339000,6,6,12
3002091S01,TWISTER SHAFT,Implements,10508,15011,87089900,9,9,18
3002092S01,WIRE ROLLER,Implements,14452,20646,87089900,9,9,18
3002093S01,"SUPPORT ARM, RIGHT HAND",Implements,33808,48297,87089900,9,9,18
3002094S01,GROMMET,Implements,221.76,292,84339000,6,6,12
3002095S01,KNOTTER CAM,Implements,6612.18,9446,84834000,9,9,18
3002096S01,BELT ROLLER,Implements,25256.13,36080,40103912,9,9,18
3002097S01,VALVE BRACKET,Sheet Metal,2020.26,2658,84339000,6,6,12
3002098S01,RESERVOIR LINER,Implements,2135.76,2810,84339000,6,6,12
3002099S01,PLATE,Implements,3369.96,4434,84339000,6,6,12
3002100S01,PUMP PLATE,Implements,6105,8033,84339000,6,6,12
3002101S01,SPRING PLUG,Implements,2302.23,3289,73209090,9,9,18
3002102S01,GUIDE SUPPORT,Implements,1976.04,2600,84339000,6,6,12
3002103S01,"STRUT, LEFT HAND",Implements,9607.62,12642,84339000,6,6,12
3002104S01,"STRUT, RIGHT HAND",Implements,9940.26,13079,84339000,6,6,12
3002105S01,ANGLE,Implements,16356.78,21522,84339000,6,6,12
3002106S01,METER WHEEL SUPPORT,Implements,5755.2,7573,84339000,6,6,12
3002107S01,"BRACKET, LEFT HAND",Sheet Metal,4563,6519,87089900,9,9,18
3002108S01,ROLLER SHIELD,Implements,2097,2996,87089900,9,9,18
3002109S01,WIRE GUIDE,Implements,2257,3224,87089900,9,9,18
3002110S01,"BRACKET, RIGHT HAND",Sheet Metal,4557,6510,87089900,9,9,18
